name,data,quote_text,status,url
O que é fato nas declarações de Haddad na última semana,"22 de outubro de 2018, 22h35","Hoje, das 100 melhores escolas públicas do país, 82 estão no Ceará. — Fernando Haddad, em seu ",IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"22 de outubro de 2018, 22h35","O que nos separa da vitória são oito ou nove pontos para afastar esse fantasma. — Fernando Haddad, em seu ",IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"22 de outubro de 2018, 22h35","Só 8% dos homicídios levam alguém pra cadeia. — Fernando Haddad, em entrevista ao ",IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
Fato e ficção nas declarações de Bolsonaro na última semana de campanha,"27 de outubro de 2018, 02h10","O Aloizio Mercadante, ministro da Educação, mobilizou estados e municípios para que fosse incluído no plano estadual ou no plano municipal a ideologia de gênero. — Jair Bolsonaro (PSL), em ",FALSO,https://www.aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/
"Mourão diz que legalizar droga não reduz crime, mas dados são inconclusivos","14 de novembro de 2018, 16h38",Onde foram liberadas [as drogas] os problemas continuam acontecendo.,INSUSTENTÁVEL,https://www.aosfatos.org/noticias/mourao-diz-que-legalizar-droga-nao-reduz-crime-mas-dados-sao-inconclusivos/
Os erros e acertos de Michel Temer no G-20,"30 de novembro de 2018, 20h26","[Só neste ano] ultrapassam 1,5 milhão de postos de trabalho [criados].",EXAGERADO,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-michel-temer-no-g-20/
Os erros e acertos de Michel Temer no G-20,"30 de novembro de 2018, 20h26","Só neste ano, já chegou a quase 800 mil carteiras assinadas.",EXAGERADO,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-michel-temer-no-g-20/
Os erros e acertos de Michel Temer no G-20,"30 de novembro de 2018, 20h26","Portanto, uma recuperação da economia e recuperação do trabalho, em função da modernização trabalhista.",EXAGERADO,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-michel-temer-no-g-20/
Checamos o que Flávio Bolsonaro disse sobre segurança pública em entrevista à GloboNews,"6 de dezembro de 2018, 14h39","Hoje muitas condenações de crimes, que são crimes violentos, por terem uma pena mínima muito baixa, acabam sendo transformados em punições de prestações de serviços, por exemplo.",INSUSTENTÁVEL,https://www.aosfatos.org/noticias/checamos-o-que-flavio-bolsonaro-disse-sobre-seguranca-publica-em-entrevista-globonews/
"Na TV, Flávio Bolsonaro alega perseguição com informações falsas","21 de janeiro de 2019, 20h05","Ninguém dá atenção para os outros casos de parlamentares com assessores que movimentaram R$ 49 milhões. — Flávio Bolsonaro (PSL-RJ), em ",FALSO,https://www.aosfatos.org/noticias/na-tv-flavio-bolsonaro-alega-perseguicao-com-informacoes-falsas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40",Era sim um tempo de medo e ameaças. Ameaça daquilo que os comunistas faziam onde era imposto sem exceção: prendiam e matavam seus próprios compatriotas.,FALSO,https://www.aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","“Segundo a Veja, está publicado aqui, quem vazou esse processo para a Globo foi o seu governador [do RJ, Wilson] Witzel”",FALSO,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07","[Depois que eu fui preso,] (...) o povo tá passando fome.",INSUSTENTÁVEL,https://www.aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07","[Depois que eu fui preso,] (...) o povo tá desempregado",INSUSTENTÁVEL,https://www.aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","O óleo já foi recolhido. Hoje eu acredito que não tenha mais nenhuma praia suja no Nordeste. — Vice-presidente Hamilton Mourão, em ",FALSO,https://www.aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","Cerca de 90% do litoral nordestino sequer foi atingido [pelas manchas de óleo]. — Ministro do Turismo, Marcelo Álvaro Antônio, em ",FALSO,https://www.aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","""Não, porque a toxicidade é insignificante, é mínima. Na composição, o que seria [mais tóxico] é o benzeno, mas é mínimo""(...) - ministro da saúde, Luiz Henrique Mandetta, em ",FALSO,https://www.aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",Tive a possibilidade ímpar de escolher 22 ministros pelo critério técnico.,FALSO,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",Estamos terminando 2019 sem qualquer denúncia de corrupção.,FALSO,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",O aumento significativo no número de turistas (...) bem demonstram os novos rumos do Brasil.,FALSO,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
"No Roda Viva, Moro distorce fatos ao comentar relação de Bolsonaro com imprensa e Polícia Federal","21 de janeiro de 2020, 18h57",Não se vê qualquer iniciativa do presidente de cercear a liberdade de imprensa.,FALSO,https://www.aosfatos.org/noticias/no-roda-viva-moro-distorce-fatos-ao-comentar-relacao-de-bolsonaro-com-imprensa-e-policia-federal/
"No Roda Viva, Moro distorce fatos ao comentar relação de Bolsonaro com imprensa e Polícia Federal","21 de janeiro de 2020, 18h57","[Houve, no primeiro ano do governo Bolsonaro,] uma queda sem precedentes históricos nos números dos principais crimes como assassinatos, latrocínios, roubos. Todos esses indicadores criminais caíram.",FALSO,https://www.aosfatos.org/noticias/no-roda-viva-moro-distorce-fatos-ao-comentar-relacao-de-bolsonaro-com-imprensa-e-policia-federal/
"No Roda Viva, Moro distorce fatos ao comentar relação de Bolsonaro com imprensa e Polícia Federal","21 de janeiro de 2020, 18h57",A Polícia Federal tem trabalhado com absoluta liberdade.,FALSO,https://www.aosfatos.org/noticias/no-roda-viva-moro-distorce-fatos-ao-comentar-relacao-de-bolsonaro-com-imprensa-e-policia-federal/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25","... caso fosse contaminado pelo vírus, [eu] não precisaria me preocupar, nada sentiria ou seria, quando muito acometido de uma gripezinha ou resfriadinho...",FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25",O que se passa no mundo tem mostrado que o grupo de risco é o das pessoas acima dos 60 anos. Então por que fechar escolas?,FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25","Desde quando resgatamos nossos irmãos em Wuhan, na China, numa operação coordenada pelos Ministérios da Defesa e Relações Exteriores, surgiu para nós o sinal amarelo.",FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
No es verdad que el uso prolongado de máscaras de protección cause hipoxia,"28 de maio de 2020, 16h52","MÁSCARA: El uso prolongado de la máscara produce hipoxia. Respirar repetidamente el aire exhalado se transforma en dióxido de carbono, y es por eso que nos sentimos mareados.",FALSO,https://www.aosfatos.org/noticias/no-es-verdad-que-el-uso-prolongado-de-mascaras-de-proteccion-cause-hipoxia/
No es verdad que el uso prolongado de máscaras de protección cause hipoxia,"28 de maio de 2020, 16h52","Algunas personas conducen el automóvil con la máscara puesta, lo que es muy peligroso porque el aire viciado puede hacer que el conductor pierda la conciencia.",FALSO,https://www.aosfatos.org/noticias/no-es-verdad-que-el-uso-prolongado-de-mascaras-de-proteccion-cause-hipoxia/
No es verdad que el uso prolongado de máscaras de protección cause hipoxia,"28 de maio de 2020, 16h52",Es importante recordar levantarse la máscara cada 10 minutos para seguir sintiéndose saludable,FALSO,https://www.aosfatos.org/noticias/no-es-verdad-que-el-uso-prolongado-de-mascaras-de-proteccion-cause-hipoxia/
Fotos antigas de manifestantes queimando objetos circulam nas redes como atuais,"1 de junho de 2020, 18h00",Baderneiros queimando bandeiras do Brasil e querem pedir democracia?,FALSO,https://www.aosfatos.org/noticias/fotos-antigas-de-manifestantes-queimando-objetos-circulam-nas-redes-como-atuais/
Churchill não disse que 'fascistas do futuro chamarão a si mesmos de antifascistas',"1 de junho de 2020, 19h23",'Os fascistas do futuro se chamarão a si mesmos de antifascistas' - Winston Churcill,FALSO,https://www.aosfatos.org/noticias/churchill-nao-disse-que-fascistas-do-futuro-chamarao-si-mesmos-de-antifascistas/
Não é João Pedro jovem que aparece em fotos segurando armas de fogo,"3 de junho de 2020, 13h54",Taí o João Pedro inocente do fantástico de domingo passado.,FALSO,https://www.aosfatos.org/noticias/nao-e-joao-pedro-jovem-que-aparece-em-fotos-segurando-armas-de-fogo/
Foto de sacos pretos não mostra fraude de enterros de vítimas de Covid-19 no Brasil,"3 de junho de 2020, 18h05","Inventam mortes, inventam enterros, inventam caixões vazios, inventam corpos de mentira.",FALSO,https://www.aosfatos.org/noticias/foto-de-sacos-pretos-nao-mostra-fraude-de-enterros-de-vitimas-de-covid-19-no-brasil/
É falso que Adélio incriminou advogados e investigação de facada em Bolsonaro foi reaberta,"5 de junho de 2020, 15h47",Adélio entrega advogado e investigação volta com tudo. Mandantes apavorados!,FALSO,https://www.aosfatos.org/noticias/e-falso-que-adelio-incriminou-advogados-e-investigacao-de-facada-em-bolsonaro-foi-reaberta/
O que é fato nas declarações de Haddad na última semana,"22 de outubro de 2018, 22h35","O Estado do Rio de Janeiro é o Estado que mais hospitais [universitários] federais tem. — Fernando Haddad, em ",IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"22 de outubro de 2018, 22h35","Criamos 20 milhões de empregos em 12 anos. — Fernando Haddad, em uma entrevista ao ",IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
Fato e ficção nas declarações de Bolsonaro na última semana de campanha,"27 de outubro de 2018, 02h10","Há um complô espalhando fake news descaradas e descontextualizadas [a respeito de declaração sobre salário feminino] contra mim. — Jair Bolsonaro (PSL), no ",FALSO,https://www.aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/
Fato e ficção nas declarações de Bolsonaro na última semana de campanha,"27 de outubro de 2018, 02h10","Quando essa proposta chegou, eu estava no Piauí, a proposta do Temer que era a do Meirelles também. Rapidamente, eu vi a expectativa de vida no atlas que eu tenho do IBGE, 69 anos. Então é justo para quem mora no Piauí partir na aposentadoria na beira da morte? — Jair Bolsonaro (PSL) em ",FALSO,https://www.aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/
"Mourão diz que legalizar droga não reduz crime, mas dados são inconclusivos","14 de novembro de 2018, 16h38","Desde o presidente Castelo Branco, (...) ele afastou os militares que entraram na política dos quartéis. Antes disso, os militares participavam da política e, se perdesse o cargo, ele voltava para os quartéis.",INSUSTENTÁVEL,https://www.aosfatos.org/noticias/mourao-diz-que-legalizar-droga-nao-reduz-crime-mas-dados-sao-inconclusivos/
Checamos o que Flávio Bolsonaro disse sobre segurança pública em entrevista à GloboNews,"6 de dezembro de 2018, 14h39",Qualquer lugar do mundo onde a segurança pública deu certo começou se combatendo a impunidade nos crimes de menor potencial ofensivo.,INSUSTENTÁVEL,https://www.aosfatos.org/noticias/checamos-o-que-flavio-bolsonaro-disse-sobre-seguranca-publica-em-entrevista-globonews/
"Na TV, Flávio Bolsonaro alega perseguição com informações falsas","21 de janeiro de 2019, 20h05","Esse imóvel foi vendido. O meu patrimônio agora é um apartamento na Barra e uma sala comercial. — Flávio Bolsonaro (PSL-RJ), em ",FALSO,https://www.aosfatos.org/noticias/na-tv-flavio-bolsonaro-alega-perseguicao-com-informacoes-falsas/
"Na TV, Flávio Bolsonaro alega perseguição com informações falsas","21 de janeiro de 2019, 20h05","Não pedi foro privilegiado no STF. — Flávio Bolsonaro (PSL-RJ), em ",FALSO,https://www.aosfatos.org/noticias/na-tv-flavio-bolsonaro-alega-perseguicao-com-informacoes-falsas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40","Foi aí que conclamado (...) principalmente, pelo povo na rua, povo de verdade, pais, mães, igreja, que o Brasil lembrou que possuía um Exército Nacional e apelou a ele.",FALSO,https://www.aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05",Teve aquele caso que alguém tentou entrar com o nome dele [Adélio] na Câmara. O álibi perfeito.,FALSO,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","Rede Globo, vocês tiveram acesso a um processo que segue em segredo de Justiça. Vocês têm que ser investigados no tocante a isso.",FALSO,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05",O Adélio tá condenado a viver a vida toda num manicômio judicial.,FALSO,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07","[Depois que eu fui preso,] (...) o povo tá trabalhando de uber, o povo tá trabalhando de bicicleta pra entregar pizza.",INSUSTENTÁVEL,https://www.aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07",Ainda ontem eu vi a notícia de que não vai ter aumento do salário-mínimo por dois anos.,INSUSTENTÁVEL,https://www.aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","Não bastasse não ajudar na limpeza do petróleo venezuelano nas praias do Nordeste, os ecoterroristas [Greenpeace] ainda depredam patrimônio público. - ministro do Meio Ambiente, Ricardo Salles, em ",FALSO,https://www.aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","No mínimo estranho o silêncio de ONGs e esquerda brasileira sobre o óleo nas praias do Nordeste. — presidente Jair Bolsonaro, em ",FALSO,https://www.aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","“...é isso que a gente tem visto aqui [no Nordeste]. Praias cheias” - ministro do Turismo, Marcelo Álvaro Antônio, em ",FALSO,https://www.aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",O sucesso (...) do nosso agronegócio (...) bem demonstram os novos rumos do Brasil.,FALSO,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
"No Roda Viva, Moro distorce fatos ao comentar relação de Bolsonaro com imprensa e Polícia Federal","21 de janeiro de 2020, 18h57","O próprio Palocci já havia prestado depoimento em audiência pública perante a 13ª Vara (...), o que ele falou nessas audiências públicas é o que basicamente está naquele depoimento por escrito. Não há nenhuma novidade ali.",FALSO,https://www.aosfatos.org/noticias/no-roda-viva-moro-distorce-fatos-ao-comentar-relacao-de-bolsonaro-com-imprensa-e-policia-federal/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25","90% de nós não teremos qualquer manifestação, caso se contamine.",FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25",[A Itália tem] um clima totalmente diferente do nosso [mais favorável à contaminação].,FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25","Uma gripezinha ou resfriadinho, como bem disse aquele conhecido médico daquela conhecida televisão.",FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25",Raros são os casos fatais de pessoas sãs com menos de 40 anos de idade.,FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Fato e ficção nas declarações de Bolsonaro na última semana de campanha,"27 de outubro de 2018, 02h10","A agricultura familiar é responsável por cerca de 70% da produção do que é consumido no Brasil além de garantir a própria alimentação e renda da família. — Jair Bolsonaro (PSL), no ",FALSO,https://www.aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/
Fato e ficção nas declarações de Bolsonaro na última semana de campanha,"27 de outubro de 2018, 02h10","Somente em 2017, mais de 800 milhões de toneladas de cargas foram movimentadas nos 37 portos brasileiros. — Jair Bolsonaro (PSL), no ",FALSO,https://www.aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/
Checamos o que Flávio Bolsonaro disse sobre segurança pública em entrevista à GloboNews,"6 de dezembro de 2018, 14h39","A própria população, quando perguntada sobre a credibilidade das instituições, as Forças Armadas estão sempre no topo.",INSUSTENTÁVEL,https://www.aosfatos.org/noticias/checamos-o-que-flavio-bolsonaro-disse-sobre-seguranca-publica-em-entrevista-globonews/
"Na TV, Flávio Bolsonaro alega perseguição com informações falsas","21 de janeiro de 2019, 20h05","Em alguns períodos, no meu gabinete, cargos ficaram vagos. — Flávio Bolsonaro (PSL-RJ), em ",FALSO,https://www.aosfatos.org/noticias/na-tv-flavio-bolsonaro-alega-perseguicao-com-informacoes-falsas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40","Foi aí que conclamado por jornais, rádios, TVs (...) que o Brasil lembrou que possuía um Exército Nacional e apelou a ele.",FALSO,https://www.aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40","Havia, sim, (...) greve nas fábricas.",FALSO,https://www.aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","Vocês [TV Globo] vão renovar a concessão em 2022. Não vou persegui-los. Mas o processo vai estar limpo. Se não estiver limpo, legal, não tem renovação de vocês e de TV nenhuma.",FALSO,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","Eu tenho registrado no painel eletrônico da Câmara presença às 17h41. Ou seja, 31 minutos depois da entrada desse cidadão. E tenho também 19h36.",FALSO,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",O viés ideológico deixou de existir em nossas relações comerciais (...) bem demonstram os novos rumos do Brasil.,FALSO,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25",[A Itália é] um país com grande número de idosos.,FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Erros e acertos de Rodrigo Maia em entrevista à GloboNews,"26 de abril de 2019, 14h00","1. De cada 100 reais [do orçamento público], 90 reais são despesa obrigatória...",VERDADEIRO,https://www.aosfatos.org/noticias/erros-e-acertos-de-rodrigo-maia-em-entrevista-globonews/
Erros e acertos de Rodrigo Maia em entrevista à GloboNews,"26 de abril de 2019, 14h00","2. ...[despesas obrigatórias], que não vão para a educação.",VERDADEIRO,https://www.aosfatos.org/noticias/erros-e-acertos-de-rodrigo-maia-em-entrevista-globonews/
Erros e acertos de Rodrigo Maia em entrevista à GloboNews,"26 de abril de 2019, 14h00","3. Infelizmente, nós temos a sociedade hoje majoritariamente contra a reforma [da Previdência]",VERDADEIRO,https://www.aosfatos.org/noticias/erros-e-acertos-de-rodrigo-maia-em-entrevista-globonews/
Erros e acertos de Rodrigo Maia em entrevista à GloboNews,"26 de abril de 2019, 14h00",4. O salário do servidor público federal é 67% maior do que seu equivalente no setor privado,VERDADEIRO,https://www.aosfatos.org/noticias/erros-e-acertos-de-rodrigo-maia-em-entrevista-globonews/
Post infla dados de 2016 ao dizer que economia estava melhor que em 2019,"27 de novembro de 2019, 15h13",Em 2016 estávamos em crise:,FALSO,https://www.aosfatos.org/noticias/post-infla-dados-de-2016-ao-dizer-que-economia-estava-melhor-que-em-2019/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 14h11",Dom Pedro 2º tentou ao parlamento a abolição da escravatura desde 1848. Uma luta contra os poderosos fazendeiros por 40 anos.,FALSO,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Texto que acusa China de criar coronavírus para obter vantagem econômica reúne informações falsas,"3 de abril de 2020, 18h00","...esse vírus não atingiu a capital da China, Pequim, e a capital econômica, Xangai…",FALSO,https://www.aosfatos.org/noticias/texto-que-acusa-china-de-criar-coronavirus-para-obter-vantagem-economica-reune-informacoes-falsas/
O que é fato nas declarações de Paulo Guedes em audiência na Câmara,"4 de abril de 2019, 18h57","[No Brasil,] 71% se aposentam por idade e 29%, por tempo de contribuição.",IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-paulo-guedes-em-audiencia-na-camara/
Checamos o que disse Paulo Guedes na comissão da reforma da Previdência,"10 de maio de 2019, 12h09","Primeiro, eles (recursos de capitalização) não vão passar por bancos, não tem nada a ver com banco, são instituições de previdência específicas.",IMPRECISO,https://www.aosfatos.org/noticias/checamos-o-que-disse-paulo-guedes-na-comissao-da-reforma-da-previdencia/
"Drogas, emprego e petróleo: os erros de Donald Trump no discurso do Estado da União","6 de fevereiro de 2019, 17h21","Dezenas de milhares de americanos inocentes são mortos por drogas letais que cruzam nossa fronteira e inundam nossas cidades — incluindo metanfetamina, heroína, cocaína e fentanil.",FALSO,https://www.aosfatos.org/noticias/drogas-emprego-e-petroleo-os-erros-de-donald-trump-no-discurso-do-estado-da-uniao/
Verificamos o que disse Sergio Moro na CCJ do Senado e no Ratinho,"19 de junho de 2019, 16h50",Nós estamos aumentando o efetivo da Polícia Federal.,FALSO,https://www.aosfatos.org/noticias/verificamos-o-que-disse-sergio-moro-na-ccj-do-senado-e-no-ratinho/
"Contra Moro, Bolsonaro omite pressão na PF ao afirmar que nunca pediu blindagem","24 de abril de 2020, 20h30",Nunca pedi pra ele [Moro] pra que a PF me blindasse onde quer que fosse.,FALSO,https://www.aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/
"As checagens em tempo real do debate SBT, Folha e UOL para o governo de SP","23 de outubro de 2018, 17h55",SP é o principal produtor de açúcar e de álcool. — Márcio França (PSB),VERDADEIRO,https://www.aosfatos.org/noticias/checagens-em-tempo-real-do-debate-sbt-folha-e-uol-para-o-governo-de-sp/
O que é fato nas declarações de Bolsonaro na última semana,"22 de outubro de 2018, 20h30","[O plano de governo de Haddad propõe] Criar mais estatais. — Jair Bolsonaro, em ",FALSO,https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-bolsonaro-na-ultima-semana/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,"27 de outubro de 2018, 02h05",Nunca vi o Lula pronunciar essa palavra [fascista] para se referir a ninguém. - Fernando Haddad (PT) em,FALSO,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato — e o que não é — nas declarações de Sérgio Moro ao Conversa com Bial,"11 de abril de 2019, 09h00","1. Quem que apresentou projeto que ataca a corrupção nos últimos governos durante todos esses escândalos de corrupção, pelo menos desde 2014? Praticamente ninguém apresentou nada.",FALSO,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-moro-ao-conversa-com-bial/
O que é fato no que disse o ministro da Educação em audiência na Câmara,"17 de maio de 2019, 11h00","E nós estamos muito abaixo em todos os indicadores de desempenho [em educação] do que os nossos vizinhos, o Chile, o Uruguai.",EXAGERADO,https://www.aosfatos.org/noticias/o-que-e-fato-no-que-disse-o-ministro-da-educacao-em-audiencia-na-camara/
